"  Transferases,   Glycosyltransferases,    Hexosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Pentosyltransferases"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Glycosyltransferases,    Transferring other glycosyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring alkyl or aryl groups, other than methyl groups,    Transferring alkyl or aryl groups, other than methyl groups"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,    Transaminases (aminotransferases)"
"  Transferases,   Transferring nitrogenous groups,"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with an alcohol group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a carboxyl group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a nitrogenous group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with a phosphate group as acceptor"
"  Transferases,   Transferring phosphorouscontaining groups,    Diphosphotransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Nucleotidyltransferases"
"  Transferases,   Transferring phosphorouscontaining groups,    Transferases for other substituted phosphate groups"
"  Transferases,   Transferring phosphorouscontaining groups,    Transferases for other substituted phosphate groups"
"  Transferases,   Transferring phosphorouscontaining groups,    Transferases for other substituted phosphate groups"
"  Transferases,   Transferring phosphorouscontaining groups,    Transferases for other substituted phosphate groups"
"  Transferases,   Transferring phosphorouscontaining groups,    Transferases for other substituted phosphate groups"
"  Transferases,   Transferring phosphorouscontaining groups,    Phosphotransferases with paired acceptors"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfurtransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfurtransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    Sulfotransferases"
"  Transferases,   Transferring sulfurcontaining groups,    CoAtransferases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Carboxylic ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Thiolester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric monoester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Phosphoric diester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on ester bonds,    Sulfuric ester hydrolases"
"  Hydrolases,   Acting on sulfurnitrogen bonds,    Acting on sulfurnitrogen bonds"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Glycosidases, i"
"  Hydrolases,   Glycosylases,    Hydrolyzing Nglycosyl compounds"
"  Hydrolases,   Glycosylases,    Hydrolyzing Nglycosyl compounds"
"  Hydrolases,   Acting on ether bonds,    Thioether and trialkylsulfonium hydrolases"
"  Hydrolases,   Acting on ether bonds,    Ether hydrolases"
"  Hydrolases,   Acting on ether bonds,    Ether hydrolases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Aminopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Aminopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Aminopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Dipeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Dipeptidylpeptidases and tripeptidylpeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Peptidyldipeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Metallocarboxypeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Omega peptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Omega peptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Serine endopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Serine endopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Serine endopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Metalloendopeptidases"
"  Hydrolases,   Acting on peptide bonds (peptide hydrolases),    Metalloendopeptidases"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amides"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In linear amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In cyclic amidines"
"  Hydrolases,   Acting on carbonnitrogen bonds, other than peptide bonds,    In other compounds"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    In phosphorouscontaining anhydrides"
"  Hydrolases,   Acting on acid anhydrides,    Acting on acid anhydrides; catalyzing transmembrane movement of substances"
"  Hydrolases,   Acting on acid anhydrides,    Acting on acid anhydrides; catalyzing transmembrane movement of substances"
"  Hydrolases,   Acting on acid anhydrides,    Acting on acid anhydrides; catalyzing transmembrane movement of substances"
"  Hydrolases,   Acting on acid anhydrides,    Acting on acid anhydrides; catalyzing transmembrane movement of substances"
"  Hydrolases,   Acting on acid anhydrides,    Acting on acid anhydrides; catalyzing transmembrane movement of substances"
"  Hydrolases,   Acting on carboncarbon bonds,    In ketonic substances"
"  Hydrolases,   Acting on carboncarbon bonds,    In ketonic substances"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Carboxylyases"
"  Lyases,   Carboncarbon lyases,    Aldehydelyases"
"  Lyases,   Carboncarbon lyases,    Aldehydelyases"
"  Lyases,   Carboncarbon lyases,    Aldehydelyases"
"  Lyases,   Carboncarbon lyases,    Aldehydelyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carboncarbon lyases,    Oxoacidlyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Hydrolyases"
"  Lyases,   Carbonoxygen lyases,    Acting on phosphates"
"  Lyases,   Carbonoxygen lyases,    Acting on phosphates"
"  Lyases,   Carbonoxygen lyases,    Acting on phosphates"
"  Lyases,   Carbonoxygen lyases,    Acting on phosphates"
"  Lyases,   Carbonnitrogen lyases,    Ammonialyases"
"  Lyases,   Carbonnitrogen lyases,    Ammonialyases"
"  Lyases,   Carbonnitrogen lyases,    Ammonialyases"
"  Lyases,   Carbonnitrogen lyases,    Ammonialyases"
"  Lyases,   Carbonnitrogen lyases,    Ammonialyases"
"  Lyases,   Carbonnitrogen lyases,    Lyases acting on amides, amidines, etc"
"  Lyases,   Carbonnitrogen lyases,    Lyases acting on amides, amidines, etc"
"  Lyases,   Carbonsulfur lyases,    Carbonsulfur lyases"
"  Lyases,   Carbonsulfur lyases,    Carbonsulfur lyases"
"  Lyases,   Carbonsulfur lyases,    Carbonsulfur lyases"
"  Lyases,   Carbonsulfur lyases,    Carbonsulfur lyases"
"  Lyases,   Carbonsulfur lyases,    Carbonsulfur lyases"
"  Lyases,   Phosphorusoxygen lyases,    Phosphorusoxygen lyases"
"  Lyases,   Phosphorusoxygen lyases,    Phosphorusoxygen lyases"
"  Lyases,   Other lyases,    Sole subsubclass for lyases that do not belong in the other subclasses"
"  Isomerases,   Racemases and epimerases,    Acting on amino acids and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on carbohydrates and derivatives"
"  Isomerases,   Racemases and epimerases,    Acting on other compounds"
