3032,9606,HADHB,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit"
3033,9606,HADH,hydroxyacyl-CoA dehydrogenase
3034,9606,HAL,histidine ammonia-lyase
3036,9606,HAS1,hyaluronan synthase 1
3037,9606,HAS2,hyaluronan synthase 2
3038,9606,HAS3,hyaluronan synthase 3
3067,9606,HDC,histidine decarboxylase
3073,9606,HEXA,hexosaminidase A (alpha polypeptide)
3074,9606,HEXB,hexosaminidase B (beta polypeptide)
3081,9606,HGD,"homogentisate 1,2-dioxygenase"
3098,9606,HK1,hexokinase 1
3099,9606,HK2,hexokinase 2
3101,9606,HK3,hexokinase 3 (white cell)
3141,9606,HLCS,holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase)
3145,9606,HMBS,hydroxymethylbilane synthase
3155,9606,HMGCL,3-hydroxymethyl-3-methylglutaryl-CoA lyase
3156,9606,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase
3157,9606,HMGCS1,3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)
3158,9606,HMGCS2,3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)
3162,9606,HMOX1,heme oxygenase (decycling) 1
3163,9606,HMOX2,heme oxygenase (decycling) 2
3176,9606,HNMT,histamine N-methyltransferase
3177,9606,SLC29A2,"solute carrier family 29 (equilibrative nucleoside transporter), member 2"
3242,9606,HPD,4-hydroxyphenylpyruvate dioxygenase
3251,9606,HPRT1,hypoxanthine phosphoribosyltransferase 1
3283,9606,HSD3B1,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
3284,9606,HSD3B2,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"
3290,9606,HSD11B1,hydroxysteroid (11-beta) dehydrogenase 1
3291,9606,HSD11B2,hydroxysteroid (11-beta) dehydrogenase 2
3292,9606,HSD17B1,hydroxysteroid (17-beta) dehydrogenase 1
3293,9606,HSD17B3,hydroxysteroid (17-beta) dehydrogenase 3
3294,9606,HSD17B2,hydroxysteroid (17-beta) dehydrogenase 2
3295,9606,HSD17B4,hydroxysteroid (17-beta) dehydrogenase 4
3340,9606,NDST1,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
3417,9606,IDH1,"isocitrate dehydrogenase 1 (NADP+), soluble"
3418,9606,IDH2,"isocitrate dehydrogenase 2 (NADP+), mitochondrial"
3419,9606,IDH3A,isocitrate dehydrogenase 3 (NAD+) alpha
3420,9606,IDH3B,isocitrate dehydrogenase 3 (NAD+) beta
3421,9606,IDH3G,isocitrate dehydrogenase 3 (NAD+) gamma
3422,9606,IDI1,isopentenyl-diphosphate delta isomerase 1
3423,9606,IDS,iduronate 2-sulfatase
3425,9606,IDUA,"iduronidase, alpha-L-"
3550,9606,IK,"IK cytokine, down-regulator of HLA II"
3612,9606,IMPA1,inositol(myo)-1(or 4)-monophosphatase 1
3613,9606,IMPA2,inositol(myo)-1(or 4)-monophosphatase 2
3614,9606,IMPDH1,IMP (inosine 5'-monophosphate) dehydrogenase 1
3615,9606,IMPDH2,IMP (inosine 5'-monophosphate) dehydrogenase 2
3620,9606,IDO1,"indoleamine 2,3-dioxygenase 1"
3628,9606,INPP1,inositol polyphosphate-1-phosphatase
3631,9606,INPP4A,"inositol polyphosphate-4-phosphatase, type I, 107kDa"
3632,9606,INPP5A,"inositol polyphosphate-5-phosphatase, 40kDa"
3633,9606,INPP5B,"inositol polyphosphate-5-phosphatase, 75kDa"
3635,9606,INPP5D,"inositol polyphosphate-5-phosphatase, 145kDa"
3636,9606,INPPL1,inositol polyphosphate phosphatase-like 1
3658,9606,IREB2,iron-responsive element binding protein 2
3704,9606,ITPA,inosine triphosphatase (nucleoside triphosphate pyrophosphatase)
3706,9606,ITPKA,inositol-trisphosphate 3-kinase A
3707,9606,ITPKB,inositol-trisphosphate 3-kinase B
3712,9606,IVD,isovaleryl-CoA dehydrogenase
3795,9606,KHK,ketohexokinase (fructokinase)
3906,9606,LALBA,"lactalbumin, alpha-"
3931,9606,LCAT,lecithin-cholesterol acyltransferase
3938,9606,LCT,lactase
3939,9606,LDHA,lactate dehydrogenase A
3945,9606,LDHB,lactate dehydrogenase B
3948,9606,LDHC,lactate dehydrogenase C
3990,9606,LIPC,"lipase, hepatic"
3992,9606,FADS1,fatty acid desaturase 1
4017,9606,LOXL2,lysyl oxidase-like 2
4023,9606,LPL,lipoprotein lipase
4025,9606,LPO,lactoperoxidase
4047,9606,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
4048,9606,LTA4H,leukotriene A4 hydrolase
4051,9606,CYP4F3,"cytochrome P450, family 4, subfamily F, polypeptide 3"
4056,9606,LTC4S,leukotriene C4 synthase
4121,9606,MAN1A1,"mannosidase, alpha, class 1A, member 1"
4122,9606,MAN2A2,"mannosidase, alpha, class 2A, member 2"
4123,9606,MAN2C1,"mannosidase, alpha, class 2C, member 1"
4124,9606,MAN2A1,"mannosidase, alpha, class 2A, member 1"
4125,9606,MAN2B1,"mannosidase, alpha, class 2B, member 1"
4126,9606,MANBA,"mannosidase, beta A, lysosomal"
4128,9606,MAOA,monoamine oxidase A
4129,9606,MAOB,monoamine oxidase B
4139,9606,MARK1,MAP/microtubule affinity-regulating kinase 1
4143,9606,MAT1A,"methionine adenosyltransferase I, alpha"
4144,9606,MAT2A,"methionine adenosyltransferase II, alpha"
4166,9606,CHST6,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6
4190,9606,MDH1,"malate dehydrogenase 1, NAD (soluble)"
4191,9606,MDH2,"malate dehydrogenase 2, NAD (mitochondrial)"
4199,9606,ME1,"malic enzyme 1, NADP(+)-dependent, cytosolic"
4200,9606,ME2,"malic enzyme 2, NAD(+)-dependent, mitochondrial"
4245,9606,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
4247,9606,MGAT2,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
4248,9606,MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
4249,9606,MGAT5,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"
4257,9606,MGST1,microsomal glutathione S-transferase 1
4258,9606,MGST2,microsomal glutathione S-transferase 2
4259,9606,MGST3,microsomal glutathione S-transferase 3
4329,9606,ALDH6A1,"aldehyde dehydrogenase 6 family, member A1"
4351,9606,MPI,mannose phosphate isomerase
4353,9606,MPO,myeloperoxidase
4357,9606,MPST,mercaptopyruvate sulfurtransferase
4363,9606,ABCC1,"ATP-binding cassette, sub-family C (CFTR/MRP), member 1"
4507,9606,MTAP,methylthioadenosine phosphorylase
4512,9606,MT-CO1,mitochondrially encoded cytochrome c oxidase I
4513,9606,MT-CO2,mitochondrially encoded cytochrome c oxidase II
4514,9606,MT-CO3,mitochondrially encoded cytochrome c oxidase III
4519,9606,MT-CYB,mitochondrially encoded cytochrome b
4522,9606,MTHFD1,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase"
4524,9606,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H)
4535,9606,MT-ND1,mitochondrially encoded NADH dehydrogenase 1
4536,9606,MT-ND2,mitochondrially encoded NADH dehydrogenase 2
4537,9606,MT-ND3,mitochondrially encoded NADH dehydrogenase 3
4538,9606,MT-ND4,mitochondrially encoded NADH dehydrogenase 4
4539,9606,MT-ND4L,mitochondrially encoded NADH 4L dehydrogenase
4540,9606,MT-ND5,mitochondrially encoded NADH dehydrogenase 5
4541,9606,MT-ND6,mitochondrially encoded NADH dehydrogenase 6
4548,9606,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase
4594,9606,MUT,methylmalonyl CoA mutase
4597,9606,MVD,mevalonate (diphospho) decarboxylase
4598,9606,MVK,mevalonate kinase
4645,9606,MYO5B,myosin VB
4668,9606,NAGA,"N-acetylgalactosaminidase, alpha-"
4669,9606,NAGLU,"N-acetylglucosaminidase, alpha"
4694,9606,NDUFA1,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa"
4695,9606,NDUFA2,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa"
4696,9606,NDUFA3,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa"
4697,9606,NDUFA4,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa"
4698,9606,NDUFA5,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5"
4700,9606,NDUFA6,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa"
4701,9606,NDUFA7,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa"
4702,9606,NDUFA8,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa"
4704,9606,NDUFA9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa"
4705,9606,NDUFA10,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa"
4706,9606,NDUFAB1,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa"
4707,9606,NDUFB1,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa"
4708,9606,NDUFB2,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"
4709,9606,NDUFB3,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa"
4710,9606,NDUFB4,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa"
4711,9606,NDUFB5,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa"
4712,9606,NDUFB6,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa"
4713,9606,NDUFB7,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa"
4714,9606,NDUFB8,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa"
4715,9606,NDUFB9,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa"
4716,9606,NDUFB10,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa"
4717,9606,NDUFC1,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa"
4718,9606,NDUFC2,"NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa"
4719,9606,NDUFS1,"NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)"
4720,9606,NDUFS2,"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"
4722,9606,NDUFS3,"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)"
4723,9606,NDUFV1,"NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa"
4724,9606,NDUFS4,"NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)"
4725,9606,NDUFS5,"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)"
4726,9606,NDUFS6,"NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)"
4728,9606,NDUFS8,"NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)"
4729,9606,NDUFV2,"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa"
4731,9606,NDUFV3,"NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa"
4758,9606,NEU1,sialidase 1 (lysosomal sialidase)
4759,9606,NEU2,sialidase 2 (cytosolic sialidase)
4830,9606,NME1,NME/NM23 nucleoside diphosphate kinase 1
4831,9606,NME2,NME/NM23 nucleoside diphosphate kinase 2
4832,9606,NME3,NME/NM23 nucleoside diphosphate kinase 3
4833,9606,NME4,NME/NM23 nucleoside diphosphate kinase 4
4837,9606,NNMT,nicotinamide N-methyltransferase
4842,9606,NOS1,nitric oxide synthase 1 (neuronal)
4843,9606,NOS2,"nitric oxide synthase 2, inducible"
4846,9606,NOS3,nitric oxide synthase 3 (endothelial cell)
4860,9606,PNP,purine nucleoside phosphorylase
4881,9606,NPR1,natriuretic peptide receptor 1
4882,9606,NPR2,natriuretic peptide receptor 2
4891,9606,SLC11A2,"solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2"
4905,9606,NSF,N-ethylmaleimide-sensitive factor
4907,9606,NT5E,"5'-nucleotidase, ecto (CD73)"
4942,9606,OAT,ornithine aminotransferase
4952,9606,OCRL,oculocerebrorenal syndrome of Lowe
4953,9606,ODC1,ornithine decarboxylase 1
4967,9606,OGDH,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)
5009,9606,OTC,ornithine carbamoyltransferase
5019,9606,OXCT1,3-oxoacid CoA transferase 1
5033,9606,P4HA1,"prolyl 4-hydroxylase, alpha polypeptide I"
5034,9606,P4HB,"prolyl 4-hydroxylase, beta polypeptide"
5048,9606,PAFAH1B1,"platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)"
5049,9606,PAFAH1B2,"platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa)"
5050,9606,PAFAH1B3,"platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)"
5051,9606,PAFAH2,"platelet-activating factor acetylhydrolase 2, 40kDa"
5052,9606,PRDX1,peroxiredoxin 1
5053,9606,PAH,phenylalanine hydroxylase
5091,9606,PC,pyruvate carboxylase
5092,9606,PCBD1,pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha
5095,9606,PCCA,"propionyl CoA carboxylase, alpha polypeptide"
5096,9606,PCCB,"propionyl CoA carboxylase, beta polypeptide"
5105,9606,PCK1,phosphoenolpyruvate carboxykinase 1 (soluble)
5106,9606,PCK2,phosphoenolpyruvate carboxykinase 2 (mitochondrial)
5130,9606,PCYT1A,"phosphate cytidylyltransferase 1, choline, alpha"
5136,9606,PDE1A,"phosphodiesterase 1A, calmodulin-dependent"
5137,9606,PDE1C,"phosphodiesterase 1C, calmodulin-dependent 70kDa"
5138,9606,PDE2A,"phosphodiesterase 2A, cGMP-stimulated"
5139,9606,PDE3A,"phosphodiesterase 3A, cGMP-inhibited"
5140,9606,PDE3B,"phosphodiesterase 3B, cGMP-inhibited"
5141,9606,PDE4A,"phosphodiesterase 4A, cAMP-specific"
5142,9606,PDE4B,"phosphodiesterase 4B, cAMP-specific"
5143,9606,PDE4C,"phosphodiesterase 4C, cAMP-specific"
5144,9606,PDE4D,"phosphodiesterase 4D, cAMP-specific"
5145,9606,PDE6A,"phosphodiesterase 6A, cGMP-specific, rod, alpha"
5146,9606,PDE6C,"phosphodiesterase 6C, cGMP-specific, cone, alpha prime"
5147,9606,PDE6D,"phosphodiesterase 6D, cGMP-specific, rod, delta"
5148,9606,PDE6G,"phosphodiesterase 6G, cGMP-specific, rod, gamma"
5149,9606,PDE6H,"phosphodiesterase 6H, cGMP-specific, cone, gamma"
5150,9606,PDE7A,phosphodiesterase 7A
5151,9606,PDE8A,phosphodiesterase 8A
5152,9606,PDE9A,phosphodiesterase 9A
5152,9606,PDE9A,phosphodiesterase 9A
5153,9606,PDE1B,"phosphodiesterase 1B, calmodulin-dependent"
5158,9606,PDE6B,"phosphodiesterase 6B, cGMP-specific, rod, beta"
5160,9606,PDHA1,pyruvate dehydrogenase (lipoamide) alpha 1
5161,9606,PDHA2,pyruvate dehydrogenase (lipoamide) alpha 2
5162,9606,PDHB,pyruvate dehydrogenase (lipoamide) beta
5167,9606,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
5168,9606,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2
5169,9606,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3
5172,9606,SLC26A4,"solute carrier family 26 (anion exchanger), member 4"
5198,9606,PFAS,phosphoribosylformylglycinamidine synthase
5207,9606,PFKFB1,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
5208,9606,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
5209,9606,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
5210,9606,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
5211,9606,PFKL,"phosphofructokinase, liver"
5213,9606,PFKM,"phosphofructokinase, muscle"
5214,9606,PFKP,"phosphofructokinase, platelet"
5223,9606,PGAM1,phosphoglycerate mutase 1 (brain)
5224,9606,PGAM2,phosphoglycerate mutase 2 (muscle)
5226,9606,PGD,phosphogluconate dehydrogenase
5230,9606,PGK1,phosphoglycerate kinase 1
5232,9606,PGK2,phosphoglycerate kinase 2
5236,9606,PGM1,phosphoglucomutase 1
5238,9606,PGM3,phosphoglucomutase 3
5240,9606,PGP,phosphoglycolate phosphatase
5244,9606,ABCB4,"ATP-binding cassette, sub-family B (MDR/TAP), member 4"
5250,9606,SLC25A3,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3"
5264,9606,PHYH,phytanoyl-CoA 2-hydroxylase
5277,9606,PIGA,"phosphatidylinositol glycan anchor biosynthesis, class A"
5279,9606,PIGC,"phosphatidylinositol glycan anchor biosynthesis, class C"
5281,9606,PIGF,"phosphatidylinositol glycan anchor biosynthesis, class F"
5283,9606,PIGH,"phosphatidylinositol glycan anchor biosynthesis, class H"
5286,9606,PIK3C2A,"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha"
5287,9606,PIK3C2B,"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta"
5288,9606,PIK3C2G,"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 gamma"
5289,9606,PIK3C3,"phosphatidylinositol 3-kinase, catalytic subunit type 3"
5290,9606,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"
5291,9606,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta"
5293,9606,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta"
5294,9606,PIK3CG,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma"
5295,9606,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"
5296,9606,PIK3R2,"phosphoinositide-3-kinase, regulatory subunit 2 (beta)"
5297,9606,PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha"
5298,9606,PI4KB,"phosphatidylinositol 4-kinase, catalytic, beta"
5305,9606,PIP4K2A,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha"
5313,9606,PKLR,"pyruvate kinase, liver and RBC"
5315,9606,PKM,"pyruvate kinase, muscle"
5319,9606,PLA2G1B,"phospholipase A2, group IB (pancreas)"
5320,9606,PLA2G2A,"phospholipase A2, group IIA (platelets, synovial fluid)"
5321,9606,PLA2G4A,"phospholipase A2, group IVA (cytosolic, calcium-dependent)"
5322,9606,PLA2G5,"phospholipase A2, group V"
5330,9606,PLCB2,"phospholipase C, beta 2"
5331,9606,PLCB3,"phospholipase C, beta 3 (phosphatidylinositol-specific)"
5332,9606,PLCB4,"phospholipase C, beta 4"
5333,9606,PLCD1,"phospholipase C, delta 1"
5334,9606,PLCL1,phospholipase C-like 1
5335,9606,PLCG1,"phospholipase C, gamma 1"
5336,9606,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
5337,9606,PLD1,"phospholipase D1, phosphatidylcholine-specific"
5338,9606,PLD2,phospholipase D2
5351,9606,PLOD1,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1"
5352,9606,PLOD2,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2"
5372,9606,PMM1,phosphomannomutase 1
5373,9606,PMM2,phosphomannomutase 2
5406,9606,PNLIP,pancreatic lipase
5407,9606,PNLIPRP1,pancreatic lipase-related protein 1
5408,9606,PNLIPRP2,pancreatic lipase-related protein 2
5409,9606,PNMT,phenylethanolamine N-methyltransferase
5464,9606,PPA1,pyrophosphatase (inorganic) 1
5471,9606,PPAT,phosphoribosyl pyrophosphate amidotransferase
5476,9606,CTSA,cathepsin A
5498,9606,PPOX,protoporphyrinogen oxidase
5538,9606,PPT1,palmitoyl-protein thioesterase 1
5625,9606,PRODH,proline dehydrogenase (oxidase) 1
5631,9606,PRPS1,phosphoribosyl pyrophosphate synthetase 1
5634,9606,PRPS2,phosphoribosyl pyrophosphate synthetase 2
5723,9606,PSPH,phosphoserine phosphatase
5728,9606,PTEN,phosphatase and tensin homolog
5730,9606,PTGDS,prostaglandin D2 synthase 21kDa (brain)
5740,9606,PTGIS,prostaglandin I2 (prostacyclin) synthase
5742,9606,PTGS1,prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)
5743,9606,PTGS2,prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)
5805,9606,PTS,6-pyruvoyltetrahydropterin synthase
5831,9606,PYCR1,pyrroline-5-carboxylate reductase 1
5832,9606,ALDH18A1,"aldehyde dehydrogenase 18 family, member A1"
5833,9606,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine"
5834,9606,PYGB,"phosphorylase, glycogen; brain"
5836,9606,PYGL,"phosphorylase, glycogen, liver"
5837,9606,PYGM,"phosphorylase, glycogen, muscle"
5860,9606,QDPR,quinoid dihydropteridine reductase
5959,9606,RDH5,retinol dehydrogenase 5 (11-cis/9-cis)
5973,9606,RENBP,renin binding protein
6005,9606,RHAG,Rh-associated glycoprotein
6120,9606,RPE,ribulose-5-phosphate-3-epimerase
6173,9606,RPL36A,ribosomal protein L36a
6184,9606,RPN1,ribophorin I
6185,9606,RPN2,ribophorin II
6240,9606,RRM1,ribonucleotide reductase M1
6241,9606,RRM2,ribonucleotide reductase M2
6303,9606,SAT1,spermidine/spermine N1-acetyltransferase 1
6307,9606,MSMO1,methylsterol monooxygenase 1
6309,9606,SC5D,sterol-C5-desaturase
6319,9606,SCD,stearoyl-CoA desaturase (delta-9-desaturase)
6342,9606,SCP2,sterol carrier protein 2
6389,9606,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"
6390,9606,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"
6391,9606,SDHC,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"
6392,9606,SDHD,"succinate dehydrogenase complex, subunit D, integral membrane protein"
6448,9606,SGSH,N-sulfoglucosamine sulfohydrolase
6470,9606,SHMT1,serine hydroxymethyltransferase 1 (soluble)
6472,9606,SHMT2,serine hydroxymethyltransferase 2 (mitochondrial)
6476,9606,SI,sucrase-isomaltase (alpha-glucosidase)
6480,9606,ST6GAL1,"ST6 beta-galactosamide alpha-2,6-sialyltranferase 1"
6482,9606,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
6483,9606,ST3GAL2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
6484,9606,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
6487,9606,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
6487,9606,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
6489,9606,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
6505,9606,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1"
6506,9606,SLC1A2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2"
6507,9606,SLC1A3,"solute carrier family 1 (glial high affinity glutamate transporter), member 3"
6508,9606,SLC4A3,"solute carrier family 4 (anion exchanger), member 3"
6509,9606,SLC1A4,"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4"
6510,9606,SLC1A5,"solute carrier family 1 (neutral amino acid transporter), member 5"
6511,9606,SLC1A6,"solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6"
6512,9606,SLC1A7,"solute carrier family 1 (glutamate transporter), member 7"
6513,9606,SLC2A1,"solute carrier family 2 (facilitated glucose transporter), member 1"
6514,9606,SLC2A2,"solute carrier family 2 (facilitated glucose transporter), member 2"
6515,9606,SLC2A3,"solute carrier family 2 (facilitated glucose transporter), member 3"
6517,9606,SLC2A4,"solute carrier family 2 (facilitated glucose transporter), member 4"
6518,9606,SLC2A5,"solute carrier family 2 (facilitated glucose/fructose transporter), member 5"
6519,9606,SLC3A1,"solute carrier family 3 (amino acid transporter heavy chain), member 1"
6520,9606,SLC3A2,"solute carrier family 3 (amino acid transporter heavy chain), member 2"
6521,9606,SLC4A1,"solute carrier family 4 (anion exchanger), member 1 (Diego blood group)"
6522,9606,SLC4A2,"solute carrier family 4 (anion exchanger), member 2"
6523,9606,SLC5A1,"solute carrier family 5 (sodium/glucose cotransporter), member 1"
6524,9606,SLC5A2,"solute carrier family 5 (sodium/glucose cotransporter), member 2"
6526,9606,SLC5A3,"solute carrier family 5 (sodium/myo-inositol cotransporter), member 3"
6528,9606,SLC5A5,"solute carrier family 5 (sodium/iodide cotransporter), member 5"
6529,9606,SLC6A1,"solute carrier family 6 (neurotransmitter transporter), member 1"
6530,9606,SLC6A2,"solute carrier family 6 (neurotransmitter transporter), member 2"
6531,9606,SLC6A3,"solute carrier family 6 (neurotransmitter transporter), member 3"
6532,9606,SLC6A4,"solute carrier family 6 (neurotransmitter transporter), member 4"
6533,9606,SLC6A6,"solute carrier family 6 (neurotransmitter transporter), member 6"
6534,9606,SLC6A7,"solute carrier family 6 (neurotransmitter transporter), member 7"
6535,9606,SLC6A8,"solute carrier family 6 (neurotransmitter transporter), member 8"
6536,9606,SLC6A9,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
6538,9606,SLC6A11,"solute carrier family 6 (neurotransmitter transporter), member 11"
6539,9606,SLC6A12,"solute carrier family 6 (neurotransmitter transporter), member 12"
6540,9606,SLC6A13,"solute carrier family 6 (neurotransmitter transporter), member 13"
6541,9606,SLC7A1,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1"
6542,9606,SLC7A2,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
6543,9606,SLC8A2,"solute carrier family 8 (sodium/calcium exchanger), member 2"
6546,9606,SLC8A1,"solute carrier family 8 (sodium/calcium exchanger), member 1"
6547,9606,SLC8A3,"solute carrier family 8 (sodium/calcium exchanger), member 3"
6548,9606,SLC9A1,"solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1"
6549,9606,SLC9A2,"solute carrier family 9, subfamily A (NHE2, cation proton antiporter 2), member 2"
6550,9606,SLC9A3,"solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3"
6553,9606,SLC9A5,"solute carrier family 9, subfamily A (NHE5, cation proton antiporter 5), member 5"
6554,9606,SLC10A1,"solute carrier family 10 (sodium/bile acid cotransporter), member 1"
6555,9606,SLC10A2,"solute carrier family 10 (sodium/bile acid cotransporter), member 2"
6557,9606,SLC12A1,"solute carrier family 12 (sodium/potassium/chloride transporter), member 1"
6558,9606,SLC12A2,"solute carrier family 12 (sodium/potassium/chloride transporter), member 2"
6559,9606,SLC12A3,"solute carrier family 12 (sodium/chloride transporter), member 3"
6560,9606,SLC12A4,"solute carrier family 12 (potassium/chloride transporter), member 4"
